ID,标签,问题,答案 
611,0,老师好，广东考生614分进贵校的预防医学专业的可能大吗,您好，您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考中山大学2015-2017招生录取统计（广东）
612,0,广东考生，理科619，如果所报专业，全部不通过，但勾选了服从调剂，会退档吗？,您好，只要您分数够投档线，体检政审合格并填写了服从调剂，那么就不会被退档
613,0,专业填写意向，第一专业汉语言文学第二专业心理学，理科619的分数，机会大吗？,您好，您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考中山大学2015-2017招生录取统计（广东）
614,0,如题,您好，您可以直接资询中山大学本科招生办84036491
615,0,老师您好！我是青海一名考生属文史类，位列青海省61名，有可能被贵校录取吗？服从调剂，谢谢。,您好，关于具体的分数问题您可以咨询一下我们在青海招生宣传的老师。招宣老师的电话：范老师 15812741243您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考只要分数够投档线，体检政审合格并且填写服从调剂那么就不会退档
616,0,河南理科考生604报贵校国家专项有多大希望?,您好，关于具体的分数问题您可以咨询一下我们在河南招生宣传的老师。招宣老师的电话： 李老师 13802987049您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考 中山大学2015-2017招生录取统计（河南）
617,0,你好！能否提供一下贵校在河南信阳的招生联系人手机号？打贵校座机电话根本打不进去。我家孩子学理的，成绩二千多名。,您好招宣老师电话：邓老师   18320151587
618,0,老师：贵校招生分应往届吗？对同一学校同一专业的考生，往届是否要多加分才能被录取呢？2019年会限制往届生报考和录取吗？谢谢！,您好，现在招生不分应届往届，只要您能够填写系统并投档给我们就可以进行录取。您也可以资询一下你们省考试院看看是否有另外的规定。19年的政策需要到时候看19年的招生简章和考试院的安排
619,0,新闻传播学类有机会吗？,您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考      中山大学2015-2017招生录取统计（广东）
620,0,老师您好！我是内蒙理科考生，获得贵校高校专项计划招生资格，且超过省控一本线，拟录取专业为公共管理，但是贵校招生计划在内蒙没有公共管理招生计划，是否会影响我报贵校？在报考时专业代码该如何填写？,您好，特殊批次需要您资询您本省的省教育考试院，看他们规定的高校专项需要在哪个批次填写以及特定的代码是什么、需要怎样查询等。我们投放的那个计划表只是本一批以及标注了具体项目的专业，不会影响报考的。
621,0,分数636，位次5930，可不可报考本校的计算机类专业？,您好，关于具体的分数问题您可以咨询一下我们在山东招生宣传的老师。招宣老师的电话：伍老师13450378764您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考 中山大学2015-2017年招生录取统计（山东）
622,0,青海理科考生　567分，527名，服从专业调剂，请问能被贵校录取吗？,您好，关于具体的分数问题您可以咨询一下我们在青海招生宣传的老师。招宣老师的电话：范老师 15812741243您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考中山大学2015-2017年招生录取统计（青海）
623,0,639分。536名。汉语言文学专业能确保吗,您好，关于具体的分数问题您可以咨询一下我们在山东招生宣传的老师。招宣老师的电话：伍老师13450378764您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考中山大学2015-2017年招生录取统计（山东）没有一定能确保的专业，需要您自己进行判断
624,0,我是海南少数民族考生，今年高考分数是691，有多大概率可以进入贵校的少数民族预科班,您好，我们今年是没有预科班的，请向您的省考试院确认清楚。若想参加民族班或者其他计划也请向考试院确认是否具有资格，可参考去年分数中山大学2017年高考录取进行时
625,0,老师您好，我是河南考生，名次3421，报考贵校有多大把握。,您好，关于具体的分数问题您可以咨询一下我们在河南招生宣传的老师。招宣老师的电话： 李老师 13802987049您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考中山大学2015-2017招生录取统计（河南）
626,0,我是湖北考生，2018高考成绩638位次4286，进中山大学有把握吗？如果能进可以填报哪些专业？,您好，关于具体的分数问题您可以咨询一下我们在湖北招生宣传的老师。招宣老师的电话：胡老师13570499210 可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考 中山大学2015-2017年招生录取统计（湖北）
627,0,老师好！我是广东考生，请问贵校的综合评价志愿填报时间与本科录取批次的填报时间（6月27日20：00开始）相同吗？入围的名单大致会于什么时候公布呢？谢谢老师！,您好，请资询省考试院具体的志愿填报时间。名单可能在录取完之后才会公布。
628,0,请问中大的招生专业代码校官网有吗？学校发的两本书里代码不同，都不知道哪个为准,您好，广东请参考您的专业目录那本书，另一本志愿指南里面是2017年的。代码都是资询考试院的，若有疑问请查看考试院官网通知或者电话资询。
629,0,请问国家专项计划可以降多少分,您好，国家专项计划没有明确的降多少分，是根据所报考的考生来进行择优录取，您可参考去年的分数中山大学2017年高考录取进行时
630,0,请问国家专项计划可以降多少分,您好，国家专项计划没有明确的降多少分，是根据所报考的考生来进行择优录取，您可参考去年的分数中山大学2017年高考录取进行时
631,0,陕西文科考生，632分，320位次，请问报考贵校有录取的概率吗？,您好，关于具体的分数问题您可以咨询一下我们在陕西招生宣传的老师。招宣老师的电话：王老师13533916356您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考中山大学2015-2017年招生录取统计（陕西）
632,0,内蒙古理科634，自治区排名1480，能上贵学校吗？,您好，关于具体的分数问题您可以咨询一下我们在内蒙古招生宣传的老师。招宣老师的电话：闫老师13825146617 您可以在中山大学本科招生网上找到往年各专业的录取分数作为一定的参考 中山大学2015-2017年招生录取统计（内蒙古）
633,0,如果我进了数学大类，想去应用数学专业要怎么去？我高考成绩不错到时候会有优势吗？数学学院的宿舍有没有独卫和空调？谢谢,您好，大类招生一般第一二年统一教学，大三的时候根据自己的成绩和兴趣进行选择。到时候的选择与高考成绩无关。宿舍根据院系的具体安排而不同，本科生一般为四人间和六人间，都有空调，六人间没有独卫。
634,0,1读完临床8年拿到的是硕士学位还是博士学位？如果是硕士，那么是学硕还是专硕？2本人是今年广东考生，省排5771，有没有希望进入贵校？3读完临床8年，会发注册医师证吗？,您好，8年是博士学位。5700多名是可以报考我们学校的，但这个并不能一定保证，今年我们是鼓励理科8600名左右可以报考我们学校。医师证需要自己进行考试获得，并不能直接颁发，读完之后还要进行规培。
